Date,Open,High,Low,Close,Volume,"('Adj Close', 'PRG')","('Close', 'PRG')","('High', 'PRG')","('Low', 'PRG')","('Open', 'PRG')","('Volume', 'PRG')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,31.26000022888184,31.5,30.65999984741211,31.26000022888184,415000.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,30.86000061035156,31.09000015258789,30.31999969482422,30.530000686645508,371200.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,30.520000457763672,30.899999618530277,30.11000061035156,30.270000457763672,252100.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,29.90999984741211,30.489999771118164,29.899999618530277,30.25,248800.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,30.1200008392334,30.420000076293945,29.790000915527344,30.38999938964844,282900.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,29.729999542236328,29.809999465942383,29.3700008392334,29.46999931335449,251600.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,29.3700008392334,30.530000686645508,29.3700008392334,30.440000534057617,324400.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,30.399999618530277,30.399999618530277,29.46999931335449,29.76000022888184,232400.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,29.959999084472656,30.36000061035156,29.3799991607666,29.65999984741211,298500.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,29.38999938964844,29.520000457763672,28.8799991607666,29.399999618530277,340200.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,28.850000381469727,29.32999992370605,28.670000076293945,29.11000061035156,153600.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,29.36000061035156,29.59000015258789,28.6299991607666,29.549999237060547,330100.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,29.729999542236328,29.799999237060547,29.07999992370605,29.690000534057617,259200.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,30.1200008392334,30.8700008392334,30.01000022888184,30.51000022888184,373500.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,30.950000762939453,31.43000030517578,30.309999465942383,30.68000030517578,222900.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,31.26000022888184,31.26000022888184,30.170000076293945,30.31999969482422,247700.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,30.8799991607666,31.209999084472656,30.59000015258789,31.200000762939453,230900.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,31.36000061035156,32.47999954223633,31.290000915527344,31.850000381469727,423000.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,31.790000915527344,32.720001220703125,31.649999618530277,32.54999923706055,497100.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,32.150001525878906,32.27000045776367,30.8799991607666,31.420000076293945,619800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,31.559999465942383,31.729999542236328,30.530000686645508,30.63999938964844,272700.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,30.729999542236328,31.65999984741211,30.299999237060547,31.63999938964844,517600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,31.09000015258789,31.440000534057617,30.670000076293945,30.709999084472656,356900.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,30.190000534057617,30.950000762939453,29.770000457763672,30.809999465942383,254600.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,30.799999237060547,31.649999618530277,30.6200008392334,31.6299991607666,188100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,31.6200008392334,31.850000381469727,31.25,31.479999542236328,187200.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,31.549999237060547,32.369998931884766,31.51000022888184,32.369998931884766,176900.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,32.380001068115234,33.189998626708984,32.13999938964844,33.09000015258789,292300.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,33.16999816894531,33.83000183105469,33.130001068115234,33.38999938964844,269700.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,31.8700008392334,32.29999923706055,31.36000061035156,32.279998779296875,464300.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,32.84000015258789,33.529998779296875,32.54999923706055,33.38999938964844,481800.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,33.779998779296875,33.900001525878906,31.690000534057617,32.09000015258789,671800.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,31.76000022888184,31.76000022888184,30.809999465942383,31.11000061035156,619200.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,30.479999542236328,32.34000015258789,30.479999542236328,32.2599983215332,811000.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,30.3799991607666,32.4900016784668,29.13999938964844,31.850000381469727,1454600.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,31.350000381469727,31.950000762939453,27.84000015258789,28.61000061035156,1233900.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,28.6200008392334,29.96999931335449,28.549999237060547,29.780000686645508,497300.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,29.520000457763672,30.13999938964844,29.26000022888184,29.299999237060547,399500.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,29.0,30.440000534057617,29.0,30.15999984741211,347000.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,29.850000381469727,30.31999969482422,29.38999938964844,29.399999618530277,358800.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,29.82999992370605,31.149999618530277,29.82999992370605,30.8700008392334,621700.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,30.899999618530277,31.5,30.43000030517578,31.399999618530277,396700.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,31.290000915527344,31.88999938964844,31.26000022888184,31.82999992370605,449500.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,31.65999984741211,32.709999084472656,31.65999984741211,32.150001525878906,490600.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,32.5099983215332,32.7599983215332,31.15999984741211,31.8700008392334,505000.0,,,,,,,,,,
