Date,Open,High,Low,Close,Volume,"('Adj Close', 'UNP')","('Close', 'UNP')","('High', 'UNP')","('Low', 'UNP')","('Open', 'UNP')","('Volume', 'UNP')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,244.97999572753903,245.9900054931641,242.75,243.42999267578125,2622200.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,242.8000030517578,243.9600067138672,240.97999572753903,241.6999969482422,1748200.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,241.2400054931641,244.0800018310547,240.92999267578125,241.05999755859372,2305400.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,241.8999938964844,242.0,238.41000366210935,239.91000366210935,2316900.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,239.1699981689453,240.6699981689453,237.5200042724609,240.6199951171875,2567800.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,239.2899932861328,239.2899932861328,236.0500030517578,237.41000366210935,2055200.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,236.8500061035156,239.1199951171875,236.8000030517578,239.0,1683400.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,238.4499969482422,238.4499969482422,234.8000030517578,236.3800048828125,2219300.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,237.2700042724609,238.0,234.8000030517578,237.7100067138672,3018700.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,237.8000030517578,238.25,235.2899932861328,236.2100067138672,2578700.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,234.8699951171875,238.22000122070312,234.47000122070312,235.80999755859372,2311100.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,235.55999755859372,238.7700042724609,235.07000732421875,237.9900054931641,2326500.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,238.4900054931641,240.2100067138672,236.50999450683597,239.2700042724609,2272100.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,242.75999450683597,244.0,241.1100006103516,243.1100006103516,3005300.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,244.0,244.52999877929688,242.25999450683597,243.3300018310547,2398300.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,243.75999450683597,245.4199981689453,242.3300018310547,242.3300018310547,2843400.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,244.1000061035156,245.4499969482422,237.13999938964844,241.57000732421875,4154600.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,241.47000122070312,242.2100067138672,238.25999450683597,240.38999938964844,2493400.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,239.67999267578125,245.5399932861328,239.17999267578125,245.1699981689453,2844600.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,243.8699951171875,246.97999572753903,242.30999755859372,246.6999969482422,2435400.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,247.2899932861328,248.0,243.8000030517578,243.92999267578125,2798900.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,245.33999633789065,249.44000244140625,244.7100067138672,249.2700042724609,2116300.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,248.1199951171875,249.7400054931641,245.8800048828125,248.3300018310547,1994200.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,247.3500061035156,249.1199951171875,246.47999572753903,246.63999938964844,2701300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,246.63999938964844,250.82000732421875,246.63999938964844,249.8699951171875,2357300.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,250.7400054931641,251.6499938964844,248.9600067138672,249.16000366210935,2337200.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,249.07000732421875,249.2400054931641,246.41000366210935,248.82000732421875,1871500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,248.13999938964844,249.5500030517578,246.5,249.4499969482422,2012500.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,248.7899932861328,249.07000732421875,247.0,247.3999938964844,2259600.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,246.0,246.2700042724609,243.7400054931641,245.6100006103516,2664100.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,246.3600006103516,250.3600006103516,245.0500030517578,250.1100006103516,2579500.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,250.0,251.38999938964844,248.7899932861328,250.5500030517578,2252300.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,249.41000366210935,249.72000122070312,246.0500030517578,246.58999633789065,2201300.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,246.58999633789065,247.32000732421875,244.8699951171875,247.13999938964844,1907200.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,249.44000244140625,251.4600067138672,247.32000732421875,251.32000732421875,1721700.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,251.9900054931641,254.9600067138672,250.1100006103516,254.50999450683597,2507600.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,255.2700042724609,258.0899963378906,254.9499969482422,256.9100036621094,1943500.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,256.989990234375,258.6600036621094,252.38999938964844,252.63999938964844,2806400.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,252.6699981689453,255.6999969482422,252.1999969482422,253.2899932861328,2206300.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,252.50999450683597,255.8500061035156,251.3000030517578,253.9900054931641,1885800.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,254.32000732421875,255.7400054931641,253.4499969482422,253.69000244140625,3022100.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,252.8600006103516,253.47999572753903,250.7700042724609,252.97999572753903,2811400.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,253.3600006103516,254.83999633789065,252.4600067138672,253.47000122070312,1834900.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,253.8500061035156,255.6199951171875,252.38999938964844,253.6999969482422,1368800.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,253.44000244140625,254.97999572753903,250.83999633789065,251.0,1911000.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,253.3500061035156,253.3500061035156,248.72999572753903,249.0399932861328,2395600.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,248.25,251.22999572753903,247.6100006103516,250.9600067138672,2409100.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,250.22000122070312,251.47999572753903,247.2899932861328,249.8699951171875,1539600.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,249.4199981689453,252.17999267578125,249.22000122070312,251.17999267578125,1633900.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,250.25999450683597,250.77999877929688,248.4600067138672,249.25,2129000.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,247.42999267578125,247.97999572753903,243.6000061035156,246.05999755859372,2519700.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,243.4499969482422,246.3800048828125,243.22999572753903,244.1300048828125,3258900.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,245.05999755859372,245.6199951171875,243.8600006103516,244.3600006103516,2280700.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,244.3000030517578,245.17999267578125,241.27999877929688,242.7100067138672,3244300.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,242.8800048828125,247.5500030517578,242.6499938964844,246.30999755859372,2564800.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,247.52999877929688,250.3600006103516,246.6300048828125,248.1100006103516,3215400.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,248.3600006103516,249.08999633789065,244.8699951171875,244.97000122070312,1676900.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,244.47000122070312,245.1999969482422,242.6499938964844,243.8500061035156,1974700.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,243.97999572753903,244.22999572753903,240.5,240.69000244140625,2801900.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,242.17999267578125,244.7700042724609,241.9900054931641,244.6300048828125,2150500.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,245.8699951171875,246.75999450683597,244.22000122070312,245.92999267578125,2265900.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,245.5,245.9499969482422,242.6300048828125,243.3000030517578,2493800.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,242.2700042724609,243.8800048828125,240.8699951171875,242.52999877929688,2019400.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,242.8699951171875,245.0,240.8000030517578,241.5500030517578,2097200.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,243.2700042724609,244.92999267578125,239.75999450683597,240.69000244140625,2062500.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,241.57000732421875,242.80999755859372,240.72000122070312,242.00999450683597,1503700.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,242.0,243.5,240.0399932861328,240.2899932861328,2139200.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,241.02999877929688,241.8500061035156,238.00999450683597,240.7899932861328,1736900.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,238.17999267578125,238.6499938964844,235.8800048828125,236.8500061035156,2181000.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,236.8600006103516,237.72999572753903,235.02999877929688,236.16000366210935,1692400.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,234.80999755859372,235.47999572753903,233.25,234.3999938964844,2595000.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,237.7100067138672,237.9199981689453,232.4900054931641,233.94000244140625,2298000.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,234.42999267578125,234.42999267578125,230.9499969482422,231.25999450683597,2025400.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,231.8000030517578,232.1300048828125,227.8699951171875,229.22999572753903,1997000.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,230.72000122070312,231.41000366210935,229.1000061035156,229.80999755859372,1570200.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,230.69000244140625,232.80999755859372,230.42999267578125,232.0800018310547,2971900.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,232.9900054931641,235.6499938964844,232.0399932861328,234.47000122070312,2200000.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,235.3999938964844,237.32000732421875,234.80999755859372,236.2899932861328,1980800.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,233.8699951171875,234.1300048828125,229.32000732421875,231.97999572753903,2951100.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,240.2400054931641,243.6100006103516,236.1199951171875,243.5500030517578,3897500.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,243.8999938964844,244.8300018310547,240.72999572753903,242.7899932861328,2255500.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,243.38999938964844,244.3999938964844,239.47000122070312,240.9499969482422,1625800.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,239.72000122070312,240.07000732421875,236.7700042724609,237.16000366210935,1737000.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,235.82000732421875,237.0800018310547,234.1699981689453,234.9600067138672,1651700.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,236.0,238.0500030517578,233.2100067138672,237.69000244140625,2440900.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,242.2700042724609,243.3800048828125,239.75999450683597,240.3600006103516,2174700.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,241.80999755859372,241.80999755859372,239.0399932861328,239.2100067138672,1527700.0,,,,,,,,,,
